group_id	chunk_id
33132	295
24062	295
7984	295
21790	295
30489	295
5270	295
26104	295
27105	295
17511	295
23512	295
12499	295
15723	295
14492	295
16221	295
12021	295
23894	295
6056	295
13803	295
11214	295
26104	295
26341	295
17737	295
1019	295
27105	295
16604	295
2045	295
23279	295
17511	295
7823	295
13704	295
23441	295
27485	295
2417	295
21182	295
18965	295
13704	295
18471	295
1003	295
29826	295
23441	295
160	295
20658	295
10458	295
3688	295
5303	295
17638	295
27485	295
14356	295
30693	295
160	295
5250	295
3664	295
2160	295
20658	295
24073	295
30045	295
9443	295
10458	295
9718	295
30086	295
15623	295
30157	295
30256	295
25585	295
11553	295
30086	295
11716	295
13592	295
4011	295
15623	295
28585	295
6433	295
14712	295
31858	295
23940	295
29685	295
30157	295
25270	295
28585	295
29976	295
19065	295
24979	295
6433	295
19446	295
15895	295
5826	295
14712	295
32907	295
15227	295
17401	295
5544	295
20171	295
2912	296
21641	296
15151	296
30314	296
1051	296
9337	296
9863	296
4109	296
22405	296
17496	296
25807	296
10923	296
26655	296
32533	296
14546	296
3756	297
23119	297
9727	297
1955	297
3206	297
2727	297
25496	297
12839	297
32302	297
5020	297
3541	297
23743	297
24793	297
5835	297
10852	297
32980	297
10018	297
14403	297
2744	297
25001	297
14790	297
32302	297
24956	297
10612	297
11177	297
5020	297
12576	297
13504	297
15688	297
3541	297
4822	297
21530	297
32980	297
19987	297
24514	297
25803	297
10018	297
18190	297
6002	297
1628	297
14403	297
20159	297
23359	297
19121	297
7614	297
23359	297
19063	297
4773	297
4056	297
19121	297
10651	297
6421	297
27338	297
25799	297
7646	297
4739	297
7614	297
6838	297
12300	297
6114	297
28986	297
15589	297
10024	297
32275	297
25799	297
19119	297
11580	297
10430	297
7646	297
11351	297
16185	297
4654	297
4739	297
17197	297
28644	297
9156	298
20188	298
25910	298
16800	298
22768	298
14549	298
19488	298
602	298
20444	298
10290	298
14326	298
10851	298
7082	298
28326	298
19641	298
32372	298
6869	298
22768	298
21809	298
12485	298
15280	298
14549	298
6932	298
25144	298
15209	298
19488	298
18386	298
30832	298
1756	298
21123	298
27742	298
20828	298
30832	298
29442	298
32139	298
30281	298
1756	298
190	298
6094	298
5957	298
22203	298
32146	298
21888	298
21123	298
8019	298
6094	298
31014	298
1977	298
7389	298
5957	298
3744	298
1150	298
6212	298
19500	298
8960	298
6356	298
22203	298
10975	298
13102	298
23191	298
30734	299
15744	299
15053	299
8583	299
8826	299
25652	299
9670	299
1936	299
29532	299
1711	299
18354	299
1260	299
22499	299
30534	299
8677	299
32592	300
20302	300
455	300
7011	300
20042	300
12097	300
25307	300
45	300
1866	300
16728	300
297	300
10847	300
20755	300
19184	300
6228	300
29898	300
14099	300
25609	300
20755	300
28293	300
31478	300
32081	300
19184	300
17147	300
8026	300
24510	300
6228	300
24170	300
30383	300
20268	300
33177	301
24946	301
8448	301
16758	301
22362	301
24611	301
2058	301
18439	301
17929	301
8498	301
18613	301
17208	301
11997	301
18356	301
4803	301
11997	301
5971	301
21347	301
3851	301
18356	301
227	301
25917	301
3761	301
11371	301
18050	301
40	301
4803	301
7897	301
6218	301
27862	301
26796	301
9408	301
27461	301
16402	301
20750	301
9123	301
11371	301
10831	301
32109	301
18504	301
18050	301
23593	301
32092	301
10696	301
40	301
15520	301
9209	301
8693	301
26796	301
15007	301
13769	301
4561	301
9408	301
9495	301
11373	301
10423	301
27461	301
26933	301
24075	301
19396	301
6426	302
26735	302
3013	302
8403	302
17211	302
28499	302
24051	302
12356	302
8055	302
536	302
3254	302
12604	302
595	302
8886	302
4269	302
22900	302
12250	302
595	302
23289	302
21750	302
13223	302
8886	302
2019	302
2269	302
6062	302
15587	302
19445	302
26212	302
4269	302
4727	302
23945	303
17537	303
25572	303
16098	303
30317	303
16576	303
2235	303
27430	303
21061	303
6849	303
4111	303
9213	303
17965	303
11897	303
8170	303
22570	304
19580	304
22773	304
11137	304
5764	304
24353	304
7172	304
18681	304
20454	304
14771	304
21424	304
1389	304
10787	304
7426	304
21327	304
17040	304
25926	304
20454	304
10824	304
30921	304
31615	304
14771	304
27472	304
8567	304
17930	304
24552	304
28593	304
18792	304
21424	304
22130	304
8567	304
8114	304
5133	304
32962	304
17930	304
25255	304
12163	304
29055	304
19690	304
18852	304
32582	304
24552	304
25293	304
24701	304
11667	304
21487	304
5847	304
18158	304
20493	304
30914	304
19690	304
7447	304
8470	304
32679	304
18852	304
1394	304
2613	304
21302	304
32582	304
27706	304
21487	304
7264	304
30746	304
32476	304
5847	304
11746	304
11954	304
10890	304
27456	304
24119	304
27532	304
18158	304
32806	304
24818	304
25977	304
7580	304
15870	304
9270	304
7386	304
3119	304
27456	304
21742	304
31066	304
12522	304
24119	304
13655	304
23844	304
7627	304
27532	304
23693	304
17705	304
7580	304
12266	304
24116	304
26793	304
15870	304
32633	304
17935	304
19432	304
27972	304
32054	304
22961	304
9270	304
29803	304
28615	304
32337	304
31703	304
4838	304
19432	304
11425	304
14884	304
30137	304
2730	304
23267	304
19798	304
27972	304
17409	304
13525	304
28020	304
32054	304
6372	305
26587	305
8318	305
20178	305
538	305
28759	305
31690	305
4614	305
1584	305
18232	305
861	305
153	305
32529	305
10431	305
5410	305
27702	306
22351	306
12581	306
4961	306
32614	306
25520	306
4365	306
15317	306
175	306
19223	306
24198	306
10911	306
23817	306
10658	306
19149	306
9837	306
27702	306
23003	306
579	306
30780	306
29885	306
7962	306
4682	306
22351	306
14690	306
12108	306
16926	306
12581	306
23280	306
16400	306
13324	306
30780	306
8129	306
32233	306
4270	306
3220	306
29421	306
5881	306
29885	306
32283	306
12559	306
17838	306
7962	306
25026	306
1731	306
4270	306
10334	306
5298	306
16897	306
5977	306
2065	306
9687	306
3220	306
3154	306
24515	306
5874	306
29421	306
24379	306
11498	306
30814	306
8253	306
33289	306
4059	306
21655	306
9599	306
5977	306
18549	306
26613	306
21215	306
2065	306
19563	306
15557	306
7559	306
9687	306
20721	306
16521	306
4853	306
8253	306
18275	306
32066	306
14653	306
33289	306
16333	306
2201	306
8197	306
12502	306
16979	306
1022	306
4059	306
4900	306
26738	307
10304	307
17138	307
3670	307
21841	307
15263	307
1057	307
5836	307
21391	307
28760	307
4145	307
28624	308
9177	308
11754	308
1776	308
13692	308
10191	308
15223	308
11025	308
24815	308
27294	308
25856	308
26423	308
20560	308
25317	308
2374	308
13420	308
20560	308
24438	308
21419	308
16123	308
11614	308
31639	308
11269	308
25317	308
27466	308
18001	308
15467	308
2374	308
31990	308
18355	308
19792	308
20588	308
379	308
16123	308
17209	308
18131	308
17754	308
23126	308
24924	308
5535	308
11614	308
32631	308
20592	308
14592	308
31639	308
25809	308
17209	308
30678	308
10776	308
28837	308
18131	308
5360	308
27965	308
1038	308
17754	308
21917	308
31896	308
31683	308
9963	308
11262	308
781	308
31683	308
634	308
10810	308
8250	308
9632	308
20313	308
31007	308
9963	308
5273	308
26871	308
11856	308
11262	308
30367	308
29112	308
19102	308
1009	308
8432	308
8250	308
24876	308
19577	308
30558	308
12258	308
6890	308
9609	308
9632	308
23184	308
825	308
10735	308
20313	308
400	308
21048	308
24876	308
32459	308
2237	308
18020	308
19577	308
4352	308
14595	308
5526	308
30558	308
8186	308
2147	308
8261	308
11851	308
2147	308
26683	308
10204	308
26339	308
8261	308
15832	308
21824	308
25885	308
16896	308
12582	308
20403	308
11851	308
30201	308
27748	308
378	308
4460	308
13821	308
20983	308
20133	308
18797	308
16896	308
19188	308
1001	308
11305	308
12582	308
9744	308
4117	308
2944	308
20403	308
1932	308
4460	308
417	308
4447	308
11797	308
13821	308
11073	308
12717	308
30717	308
21229	308
2316	308
29280	308
20983	308
17085	308
29982	308
24812	308
21860	308
14775	308
871	308
21229	308
2380	308
988	308
1341	308
2316	308
10523	308
21425	308
5013	308
29280	308
33128	308
3296	308
17675	308
10674	309
22311	309
3514	309
16258	309
23113	309
10457	309
1226	309
13047	309
16097	309
67	309
428	309
7845	309
31083	309
25128	309
27781	309
14143	309
8314	309
14971	309
23923	309
5259	309
16097	309
5060	309
17247	309
19173	309
67	309
12918	309
22453	309
28693	309
428	309
20693	309
27260	309
29199	309
16272	309
14143	309
9454	309
31199	309
13796	309
8314	309
10445	309
14417	309
24565	309
31995	309
24405	309
7292	309
14971	309
22823	309
10445	309
111	309
22657	309
31883	309
14417	309
14940	309
31623	309
22547	309
24565	309
598	309
20979	309
23827	309
21226	309
19904	309
4410	309
11638	309
27869	309
23827	309
23208	309
21284	309
20055	309
14749	309
16394	309
4122	309
21226	309
25427	309
1763	309
14894	309
19904	309
15559	309
23208	309
16677	309
2024	309
15290	309
21284	309
22332	309
20275	309
25218	309
20055	309
21676	309
29760	309
20605	309
14421	309
288	309
234	309
20605	309
16942	309
4255	309
9092	309
20351	309
23880	309
19125	309
14421	309
32428	309
22585	309
18440	309
288	309
18031	309
32896	309
8870	309
23245	309
1205	309
9092	309
23459	309
28555	309
11178	309
2482	309
28712	309
6055	309
20351	309
1084	309
23597	309
12788	309
23880	309
27606	310
19409	310
5389	310
267	310
9627	310
31292	310
6724	310
17567	310
24291	310
2970	310
4225	310
14584	310
17168	310
11090	310
27008	310
27606	310
26795	310
22106	310
33074	310
19409	310
29475	310
20128	310
10858	310
4386	310
7361	310
12256	310
5389	310
15774	310
8792	310
144	310
6004	310
30637	310
21758	310
24786	310
31547	310
4386	310
14065	310
32998	310
13425	310
7361	310
25411	310
2491	310
15446	310
12256	310
30025	310
6004	310
29275	310
23290	310
26510	310
30637	310
9937	310
10850	310
3172	310
23236	310
21416	310
28727	310
21758	310
11547	310
21466	310
3267	310
31322	311
6484	311
4918	311
8873	311
10808	311
7999	311
3797	311
5774	311
5716	311
1973	311
17633	311
8268	311
1146	311
8867	311
20031	311
27662	312
33080	312
15500	312
4103	312
21299	312
17345	312
26617	312
5609	312
20788	312
12648	312
1331	312
28331	312
1607	312
20609	312
21297	312
13183	313
5961	313
12682	313
1161	313
15517	313
10680	313
32661	313
28846	313
27684	313
17887	313
6675	313
33035	313
9143	313
27885	313
12507	313
2559	313
18284	313
8478	313
9840	313
27060	313
15517	313
20621	313
2460	313
25085	313
10680	313
7731	313
31672	313
6745	313
32661	313
26520	313
272	313
19055	313
2559	313
9828	313
12616	313
23035	313
18284	313
29455	313
18393	313
24453	313
12365	313
8865	313
28608	313
8478	313
3383	313
16974	314
5029	314
16175	314
17015	314
14597	314
22088	314
7450	314
1695	314
11166	314
4399	314
24897	314
30032	314
4808	314
30303	314
15862	314
259	314
8643	314
11166	314
20827	314
3262	314
31183	314
4399	314
32248	314
18211	314
25550	314
24897	314
8327	314
17607	314
20280	314
77	314
16967	315
24459	315
28449	315
7927	315
16590	315
15664	315
6177	315
7815	315
28393	315
12230	315
9807	315
14751	315
3968	315
25148	315
20942	315
1496	315
19601	315
16442	315
3968	315
33215	315
18197	315
20163	315
25148	315
7576	315
18700	315
18858	315
29399	315
22391	315
4119	315
20942	315
4242	315
7576	315
11935	315
15321	315
4935	315
18700	315
5092	315
1640	315
6491	315
18858	315
30374	315
12538	315
30794	315
4047	315
2719	315
8781	315
30794	315
13172	315
3830	315
29628	315
17351	315
15968	315
30272	315
4047	315
11763	315
20683	315
8853	315
2719	315
20598	315
7096	315
29628	315
21922	315
27652	315
19623	315
18756	315
13304	315
21472	315
17351	315
3181	315
314	315
29074	315
15968	315
7735	315
30144	315
25395	315
20430	315
20369	315
20381	315
22512	315
18756	315
29449	315
12973	315
16751	315
13304	315
14867	315
24649	315
24012	315
21472	315
31655	315
29626	315
20430	315
26875	315
14330	315
1418	315
20576	315
20531	315
4489	315
20369	315
4209	315
24314	315
21801	315
20381	315
15840	315
33168	315
24617	315
31405	315
26820	315
21782	315
20576	315
14296	315
15590	315
24728	315
20531	315
15731	315
29942	315
27091	315
4489	315
1909	315
32277	315
21188	315
12101	315
18674	315
30927	315
14070	315
31405	315
8263	315
1890	315
8031	315
26820	315
31929	315
15889	315
2736	315
21782	315
12020	315
15498	315
12101	315
13618	315
21396	315
11330	315
13480	315
9528	315
24026	315
18674	315
28787	315
18325	315
10820	315
30927	315
14040	315
705	315
23509	315
3561	316
29767	316
23575	316
25928	316
14267	316
21622	316
330	316
11454	316
5362	316
442	316
10920	316
26230	316
19472	316
18754	316
16783	316
14150	316
13444	316
3561	316
659	316
19875	316
6254	316
29767	316
31463	316
4155	316
32471	316
23575	316
24908	316
25906	316
1502	316
13026	316
25825	316
18762	316
13984	316
25906	316
13192	316
29999	316
13799	316
1502	316
8306	316
20074	316
2522	316
31031	316
19722	316
17693	316
13026	316
30870	317
23253	317
5078	317
21515	317
4143	317
21161	317
15516	317
9865	317
32652	317
26178	317
1288	317
8892	317
5001	317
16	317
16559	317
32652	317
26996	317
7245	317
16647	317
26178	317
7231	317
8699	317
12705	317
1288	317
2317	317
6761	317
9301	317
24433	317
23758	317
30830	317
14740	318
1508	318
24065	318
23550	318
30840	318
19825	318
21289	318
22879	318
25046	318
8681	318
19025	318
27163	318
26070	318
12493	318
28677	318
899	318
23278	318
12007	318
14740	318
2107	318
11844	318
30457	318
1508	318
31511	318
32131	318
2677	318
24065	318
29566	318
16649	318
32349	318
28259	318
9064	318
25557	318
899	318
21571	318
8216	318
8487	318
23278	318
254	318
9752	318
5624	318
12007	318
31263	318
8309	318
8398	318
17069	318
2496	318
22850	318
85	318
26885	318
25219	318
28259	318
4369	318
28109	318
27479	318
9064	318
14442	318
29728	318
8529	318
25557	318
31088	318
6847	318
17069	318
535	318
12246	318
5876	318
2496	318
11863	318
19594	318
16699	318
22850	318
31780	318
13010	318
14868	318
25955	318
26429	319
8088	319
4095	319
610	319
29119	319
27691	319
27779	319
17406	319
1935	319
22668	319
27219	319
32080	319
22031	319
10371	319
32272	319
17816	320
5274	320
3622	320
14278	320
18764	320
17113	320
16032	320
3081	320
22844	320
20085	320
33282	320
12234	320
8462	320
7076	320
26242	320
3095	321
23398	321
10139	321
20383	321
22464	321
13284	321
18933	321
24803	321
6864	321
7830	321
11710	321
15793	321
32843	321
4134	321
6950	321
5449	321
23613	321
3095	321
32389	321
5419	321
5753	321
23398	321
26338	321
27314	321
32073	321
10139	321
24171	321
16627	321
19592	321
29945	321
4868	321
8259	321
16627	321
6385	321
22674	321
24861	321
19592	321
32046	321
31627	321
7328	321
5461	321
7736	321
9799	321
29945	321
29352	321
31627	321
28683	321
3384	321
5236	321
7328	321
6182	321
2360	321
13605	321
26302	321
6760	321
31564	321
5461	321
18351	321
25440	321
11606	321
8518	322
24893	322
10240	322
12948	322
21292	322
21158	322
10343	322
27322	322
17785	322
14300	322
13027	322
2759	322
161	322
16315	322
14080	322
27423	322
21292	322
16887	322
5560	322
12796	322
21158	322
11750	322
20873	322
22392	322
10343	322
25784	322
25077	322
4801	322
9888	322
26763	322
26396	322
12763	322
19150	322
4801	322
9428	322
3839	322
24718	322
14047	322
14280	322
20757	322
9888	322
29763	322
5027	322
4306	322
26763	322
363	322
9428	322
9437	322
28829	322
30898	322
3839	322
16978	322
22675	322
28213	322
24718	322
9731	322
5205	322
20918	322
2881	322
10683	322
6338	322
31275	322
4261	322
20918	322
22742	322
12192	322
28359	322
4062	322
8732	322
1475	322
2881	322
15930	322
19133	322
29304	322
10683	322
18341	323
24732	323
15975	323
20257	323
31698	323
24585	323
9839	323
16453	323
16406	323
1213	323
26381	323
350	323
9117	323
10671	323
28026	323
28132	324
32862	324
17390	324
18802	324
2357	324
29419	324
2402	324
14685	324
27635	324
19639	324
31144	324
24689	324
5021	324
14401	324
23975	324
15257	324
15056	324
21044	324
5021	324
24292	324
18791	324
9449	324
21072	324
19743	324
26603	324
14401	324
22905	324
10955	324
2551	324
23975	324
30359	325
25568	325
7085	325
31280	325
243	325
12087	325
10664	325
22958	325
16831	325
8720	325
25188	325
25045	325
8369	325
17844	325
13610	325
15794	326
17500	326
24227	326
16548	326
26910	326
28918	326
32989	326
23274	326
6374	326
8644	326
9513	326
16740	326
17303	326
1865	326
14255	326
46	327
13469	327
8048	327
13990	327
28552	327
12237	327
16824	327
7357	327
7555	327
16522	327
8001	327
2634	327
22866	327
32163	327
19350	327
13372	328
11805	328
17721	328
32577	328
2202	328
21885	328
21283	328
26913	328
2673	328
9353	328
3742	328
1824	328
17875	328
9241	328
21969	328
19784	328
13372	328
2989	328
28961	328
5234	328
11805	328
2066	328
30516	328
11302	328
17721	328
4951	328
12061	328
13568	328
22601	328
8954	328
13262	329
24217	329
33021	329
11623	329
3861	329
24284	329
19453	329
28614	329
5837	329
23153	329
990	329
5107	329
29407	329
18291	329
16437	329
16674	329
4669	329
32307	329
22556	329
17831	329
8053	329
3861	329
26359	329
3395	329
28842	329
24284	329
31163	329
2187	329
22111	329
19453	329
21035	330
1308	330
21039	330
10937	330
20175	330
31118	330
29070	330
1365	330
15224	330
891	330
14501	330
25883	330
22072	330
24416	330
26292	330
20175	330
4350	330
20361	330
30959	330
31118	330
11616	330
24862	330
2129	330
29070	330
25274	330
30222	330
23589	330
5280	330
18889	330
18826	330
20272	331
17404	331
29603	331
14902	331
19717	331
28353	331
14060	331
33103	331
18317	331
1701	331
27836	331
2449	331
8839	331
12133	331
24828	331
12675	332
4028	332
18696	332
26585	332
23187	332
10584	332
32201	332
359	332
8569	332
26709	332
10657	332
12661	332
25949	332
3710	332
24877	332
20687	333
14227	333
24270	333
31125	333
8788	333
28611	333
23301	333
29283	333
13599	333
32426	333
29810	333
19706	333
27261	333
30316	333
21520	333
7785	333
12429	333
2651	333
17956	333
8788	333
29797	333
13297	333
4266	333
28611	333
8650	333
24387	333
26901	333
23301	333
27983	333
31948	333
12164	333
7785	333
29165	333
19143	333
19947	333
7474	333
1171	333
122	333
12429	333
22669	333
25780	333
22545	333
2651	333
25047	333
16909	333
9819	334
1667	334
890	334
1782	334
21423	334
10738	334
1751	334
4926	334
12454	334
13737	334
26679	334
3479	334
32953	334
14627	334
20774	334
10178	334
12454	334
7865	334
17258	334
14435	334
33118	334
20666	334
27355	334
13737	334
16716	334
14302	334
2988	334
26679	334
17841	334
24070	334
24772	335
14679	335
19473	335
6894	335
10614	335
23160	335
19786	335
3123	335
3078	335
4153	335
31723	335
5587	335
32270	335
30750	335
13098	335
8196	336
23001	336
6959	336
23534	336
10856	336
5101	336
13490	336
10369	336
5108	336
31590	336
3271	336
8231	336
13979	336
8973	336
11551	336
7077	337
9298	337
30063	337
23475	337
28671	337
26560	337
8970	337
11303	337
33152	337
18627	337
9285	337
23578	337
2992	337
17605	337
22716	337
3390	338
28810	338
12022	338
11431	338
3121	338
26206	338
26180	338
2095	338
26531	338
23222	338
20223	338
23594	338
22056	338
14024	338
30253	338
24092	338
3121	338
32794	338
31814	338
23695	338
26206	338
30474	338
20406	338
3450	338
18353	338
1391	338
20723	338
26180	338
22501	338
28599	338
19725	338
3450	338
18941	338
11156	338
16641	338
2602	338
28924	338
8162	338
18353	338
31033	338
434	338
23971	338
1391	338
30005	338
18846	338
9250	338
16641	338
20165	338
30312	338
5445	338
10463	338
17162	338
23197	338
2602	338
23348	338
22010	338
30467	338
28924	338
3107	338
30702	338
5445	338
9239	338
15434	338
10268	338
1223	338
12201	338
1895	338
10463	338
19242	338
4601	338
16271	338
17162	338
6735	338
3539	338
10763	338
33213	338
26754	338
24870	338
21984	338
13319	338
1223	338
10573	338
6321	338
6193	338
12201	338
1089	338
21534	338
14522	338
1895	338
32348	338
25943	339
2525	339
5980	339
17295	339
12134	339
16071	339
28085	339
19873	339
13911	339
22164	339
12814	339
6925	339
23677	339
9100	339
25779	339
17739	339
12134	339
15102	339
30910	339
24654	339
16071	339
7814	339
12670	339
21092	339
28085	339
14159	339
8535	339
18551	339
15004	339
10147	339
13101	339
18551	339
15496	339
17278	339
29529	339
11029	339
24096	339
19421	339
15004	339
13761	339
5796	339
14907	339
10147	339
14177	339
2715	339
29529	339
7877	339
9199	339
9331	339
5204	339
27886	339
23152	339
11029	339
26097	339
29574	339
2552	339
24096	339
1642	339
25021	339
26667	339
24859	339
9707	339
14957	339
3846	339
2133	339
11806	339
5204	339
3526	339
13873	339
8581	339
27886	339
9736	339
14828	339
8575	339
23152	339
257	339
31677	339
24859	339
12833	339
4572	339
32257	339
9707	339
5788	339
23684	339
16656	339
14957	339
9608	339
2972	339
8684	339
2640	339
2972	339
15831	339
17746	339
30421	339
8684	339
31742	339
3303	339
3197	339
8576	339
24613	339
6690	339
2640	339
23932	339
11775	339
23479	339
14465	339
26252	339
14757	339
3019	339
22960	339
2753	339
8576	339
29912	339
28560	339
32565	339
24613	339
986	339
31582	339
21180	339
6690	339
29207	339
18081	339
14465	339
25947	339
20146	339
19002	339
26252	339
22708	339
544	339
15663	339
14757	339
12995	339
543	339
3142	339
2947	339
543	339
26326	339
12716	339
22552	339
3142	339
15979	339
12950	339
25361	339
19535	339
10779	339
20349	339
2947	339
12872	339
7602	339
197	339
11382	339
15762	339
29324	339
17654	339
27076	339
3159	339
19535	339
21798	339
8537	339
31042	339
10779	339
1641	339
7354	339
16084	339
20349	339
26517	339
11382	339
6669	339
16496	339
25580	339
15762	339
8536	339
25354	339
12505	339
29324	339
5455	339
985	339
7166	339
23622	339
12232	339
18435	339
7166	339
26438	339
6495	339
20980	339
14436	339
5822	339
25793	339
23622	339
19753	339
15619	339
19983	339
12232	339
30311	339
10603	339
20980	339
10161	339
6874	339
20125	339
22918	339
3939	339
1292	339
14436	339
20068	339
25065	339
15371	339
5822	339
24111	339
7547	339
13100	339
14082	339
4510	339
4675	339
6352	339
6134	339
33296	339
22918	339
1715	339
3746	339
13964	339
3939	339
16734	339
6585	339
31512	339
1292	339
14082	339
20794	339
22829	339
6998	339
4510	339
1650	339
32335	339
28134	339
4675	339
30852	339
21570	339
5513	339
2367	339
19953	339
16054	339
4057	339
5208	339
928	339
24650	339
4553	339
2367	339
14639	339
25138	339
15910	339
19953	339
2767	339
11495	339
30233	339
16054	339
30492	339
1073	339
4057	339
31651	339
13528	339
31777	339
5208	339
14497	339
31147	339
22053	339
17284	339
31586	339
20412	339
928	339
1253	339
20867	339
20634	339
19628	339
23403	339
22053	339
32188	339
23820	339
4229	339
25005	339
16632	339
27300	339
17284	339
17911	339
4899	339
17639	339
31586	339
5118	340
15064	340
21461	340
25146	340
29538	340
15154	340
9218	340
25738	340
16003	340
24532	340
5383	340
11877	340
1284	340
6050	340
6497	340
24069	341
28481	341
17010	341
10630	341
8337	341
29758	341
30096	341
28458	341
1988	341
30398	341
9133	341
5607	341
20449	341
14768	341
14944	341
2926	341
4363	341
13176	341
20449	341
24112	341
32392	341
18524	341
17294	341
31989	341
7001	341
14768	341
7421	341
10687	341
24641	341
14944	341
31779	342
6317	342
6807	342
27928	342
21666	342
20201	342
11914	342
16862	342
8160	342
8675	342
17948	342
2363	342
32365	342
16305	342
11079	342
6233	342
8671	342
21666	342
14276	342
2478	342
714	342
3842	342
16791	342
188	342
20201	342
3204	342
15373	342
8861	342
11914	342
18311	342
4456	343
20083	343
6076	343
20937	343
2826	343
29033	343
1234	343
9368	343
4430	343
1231	343
19444	343
2932	343
17888	343
2236	343
12991	343
15097	343
8570	343
4430	343
25860	343
29537	343
23526	343
1231	343
291	343
9533	343
18781	343
32899	343
5608	343
12714	343
19444	343
14078	343
22573	343
29401	343
9533	343
23034	343
5754	343
11513	343
18781	343
7834	343
18870	343
150	343
6738	343
27206	343
6733	343
32899	343
7625	343
717	344
21500	344
8620	344
22713	344
3910	344
12009	344
18151	344
8652	344
22949	344
23329	344
21240	344
6889	344
10396	344
17459	344
26486	344
28044	345
14044	345
26417	345
31868	345
28354	345
22045	345
4156	345
26174	345
17574	345
29378	345
28059	345
6661	345
28094	345
7751	345
9355	345
28044	345
21942	345
14340	345
6166	345
14044	345
19094	345
27756	345
31194	345
12569	345
25417	345
16170	345
26417	345
12778	345
26491	345
32812	345
22750	345
32970	345
2569	345
12569	345
27344	345
25739	345
29634	345
25417	345
1366	345
17082	345
2667	345
16170	345
30863	345
20990	345
25104	345
31507	345
30135	345
164	345
15976	345
27881	345
22750	345
12837	345
20847	345
28882	345
32970	345
14527	345
1506	345
8789	345
2569	345
3984	345
26658	345
31507	345
360	345
32637	345
10279	345
30135	345
27912	345
30685	345
30586	345
28438	345
19098	345
553	345
164	345
32855	345
10749	345
19978	345
30586	345
31450	345
21692	345
5269	345
25901	345
17355	345
15312	345
28438	345
1016	345
20513	345
213	345
19098	345
28209	345
28420	345
10666	346
21301	346
27709	346
13276	346
4392	346
1411	346
11524	346
21113	346
17467	346
9950	346
31473	346
912	346
4314	346
11642	346
30107	346
5115	347
32808	347
32551	347
8093	347
973	347
28835	347
27892	347
3018	347
19878	347
17463	347
12983	347
4040	347
24115	347
28466	347
3513	347
9393	348
1516	348
30163	348
20832	348
6949	348
16270	348
10477	348
3923	348
25978	348
3378	348
27647	348
20420	348
21889	348
21792	348
22139	348
2271	348
14141	348
6949	348
32373	348
18682	348
9927	348
16270	348
7857	348
2832	348
8713	348
10477	348
8801	348
30452	348
31377	348
22833	348
32558	348
23163	348
11955	348
30452	348
18786	348
19512	348
12376	348
31377	348
4873	348
31252	348
4680	348
17366	348
10948	348
24698	348
22833	348
19505	348
4873	348
13683	348
2396	348
10078	348
31252	348
13133	348
12160	348
31889	348
4680	348
4570	348
17343	348
4491	348
28040	348
28071	348
8958	349
20725	349
27246	349
767	349
29832	349
30207	349
16299	349
10734	349
26893	349
28734	349
8615	349
19088	349
10966	349
10645	349
11611	349
28903	350
8243	350
32790	350
32423	350
3887	350
23433	350
19142	350
20396	350
792	350
30266	350
19489	350
9299	350
7284	350
30291	350
30689	350
27490	351
28379	351
6203	351
23315	351
31406	351
8532	351
2118	351
32566	351
27441	351
32074	351
28969	351
29680	351
19190	351
1307	351
414	351
7652	352
28235	352
12460	352
26008	352
14164	352
3311	352
20363	352
2615	352
18361	352
15069	352
32440	352
29245	352
31182	352
27413	352
10190	352
16145	353
28826	353
90	353
14456	353
14242	353
27695	353
1572	353
17473	353
27084	353
22593	353
6462	353
29944	353
3455	353
5028	353
19521	353
11311	353
5473	353
24834	353
3455	353
16706	353
9407	353
5531	353
31787	353
19995	353
31764	353
5028	353
2173	353
28114	353
10648	353
19521	353
2775	353
25450	353
19941	353
16706	353
21876	353
25376	353
6150	353
9407	353
26046	353
13970	353
11113	353
5531	353
4621	353
28411	353
18662	353
25067	353
4621	353
2123	353
19362	353
3151	353
28411	353
31601	353
25283	353
6051	353
18662	353
25374	353
17663	353
13840	353
17959	353
13121	353
13840	353
6965	353
13067	353
20528	353
12373	353
9776	353
9563	353
17959	353
19914	353
13386	353
10019	353
13121	353
13532	353
26471	353
31544	353
31739	353
32991	353
31485	353
20775	353
27953	353
12373	353
23669	353
10806	353
28433	353
9776	353
27394	353
22012	353
23413	353
9563	353
19353	353
13166	354
12301	354
20584	354
30974	354
21511	354
4776	354
6923	354
10135	354
26766	354
8482	354
27870	354
12911	354
24037	354
13485	354
2408	354
1182	354
32196	354
23367	354
1403	354
25036	354
21511	354
16209	354
10677	354
343	354
4776	354
5741	354
29494	354
14075	354
6923	354
16953	354
13301	355
22969	355
19135	355
2773	355
28709	355
18927	355
13108	355
7754	355
22624	355
7867	355
8184	355
20084	355
31986	355
3633	355
22469	355
13301	355
7275	355
33160	355
18098	355
22969	355
22009	355
30092	355
9205	355
8386	355
4335	355
21615	355
19135	355
29402	355
5076	355
27897	355
21046	355
27723	355
20735	355
17593	355
26142	355
8386	355
29846	355
19046	355
21024	355
4335	355
24482	355
19853	355
15499	355
21615	355
13793	355
21046	355
21526	355
18592	355
24762	355
27723	355
21779	355
16451	355
10307	355
16847	355
2257	355
11714	355
20735	355
306	355
11366	355
6077	355
3100	356
17558	356
15740	356
15746	356
21548	356
30039	356
29040	356
23263	356
31185	356
10685	356
10794	356
21544	356
31407	356
